,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LogSalePrice,Prop_Addr,ClassPr_S,ClassSc_S,AcreGr,AcreNt_S,NmbrBRs,Latitude,Longitude,LF_median,YmSold
37,902206020,492,61500,1-STORY 1945 & OLDER,RM,7830,1,None,3,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,2,3,1,1,416.0,1,0.0,76.0,492.0,GasA,3,1,SBrkr,492,0,0,1.0,0.0,1,0,1,1,3,3,7,0,0,Detchd,1921.0,1,1.0,200.0,2,3,0,0,0,78,0,0,0,0,None,None,0,6,2006,WD ,Normal,11.02679245379461,118 E 11TH ST,RESIDENTIAL,1-STORY 1945 & OLDER,0.0,0.0,1.0,42.031964,-93.610354,52.0,2006-6
38,527327050,2030,195000,2-STORY 1946 & NEWER,RL,12046,1,None,2,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,298.0,3,3,CBlock,3,3,1,1,156.0,1,0.0,692.0,848.0,GasA,3,1,SBrkr,1118,912,0,0.0,0.0,2,1,4,1,4,8,7,1,3,Attchd,1976.0,3,2.0,551.0,3,3,2,0,224,0,0,0,0,0,None,None,0,6,2007,WD ,Normal,12.180754837545884,3323 BUCHANAN CT,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,42.054427,-93.631528,68.0,2007-6
39,527455250,988,129250,1-STORY 1946 & NEWER ALL STYLES,RL,7150,1,None,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52.0,3,3,CBlock,3,3,1,3,725.0,1,0.0,263.0,988.0,GasA,3,1,SBrkr,988,0,0,1.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1974.0,1,1.0,360.0,3,3,2,0,0,0,0,0,0,0,None,None,0,11,2007,WD ,Normal,11.769503792370676,1115 28TH ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.0488205,-93.6257971,65.0,2007-11
40,528326110,2172,291000,2-STORY 1946 & NEWER,RL,11000,1,None,3,Lvl,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,4,3,PConc,5,3,2,1,0.0,1,0.0,1519.0,1519.0,GasA,5,1,SBrkr,1533,639,0,0.0,0.0,2,1,4,1,5,8,7,1,3,BuiltIn,2000.0,2,3.0,687.0,3,3,2,162,153,0,0,0,0,0,None,None,0,6,2008,WD ,Normal,12.581078546153629,3013 ALMOND RD,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,42.055777,-93.650932,68.0,2008-6
41,914452190,1080,134000,1-STORY 1946 & NEWER ALL STYLES,RL,9187,1,None,3,Bnk,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,4,336.0,1,0.0,748.0,1084.0,GasA,3,1,SBrkr,1080,0,0,0.0,0.0,1,1,3,1,3,5,7,0,0,Attchd,1983.0,1,2.0,484.0,3,3,2,120,0,158,0,0,0,0,None,None,0,6,2007,WD ,Normal,11.805595078933049,302 OPAL CIR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,41.994206,-93.607597,71.0,2007-6
42,535425060,1312,186000,1-STORY 1946 & NEWER ALL STYLES,RL,11355,1,None,2,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,3,3,CBlock,3,3,1,3,637.0,1,0.0,675.0,1312.0,GasA,5,1,SBrkr,1312,0,0,0.0,0.0,1,1,3,1,3,6,7,1,4,Attchd,1958.0,2,2.0,495.0,3,3,2,0,304,144,0,0,0,0,MnPrv,Othr,6500,4,2008,WD ,Normal,12.133501952695338,1903 MEADOWLANE AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.041173,-93.605189,76.0,2008-4
43,532376250,925,133500,1-STORY 1946 & NEWER ALL STYLES,RL,8638,1,None,2,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,3,3,1,4,181.0,1,0.0,744.0,925.0,GasA,4,1,SBrkr,925,0,0,1.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1990.0,1,2.0,484.0,3,3,2,203,74,0,0,0,0,0,None,None,0,10,2006,WD ,Normal,11.801856756822442,4015 TORONTO ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,2.0,42.035841,-93.672411,68.0,2006-10
44,535379110,1534,148000,2-STORY 1945 & OLDER,RL,10800,1,Grvl,3,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,3,4,CBlock,4,3,3,1,0.0,1,0.0,736.0,736.0,GasA,5,1,SBrkr,751,783,0,0.0,0.0,1,1,3,1,4,6,7,0,0,None,1895.0,0,0.0,0.0,0,0,0,0,112,0,0,0,0,0,None,None,0,7,2007,WD ,Normal,11.904967552746252,1412 KELLOGG AVE,RESIDENTIAL,2-STORY 1945 & OLDER,0.0,0.0,3.0,42.035854,-93.6139,60.0,2007-7
45,528118010,2376,325300,2-STORY 1946 & NEWER,RL,14215,1,None,2,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1158.0,1158.0,GasA,5,1,SBrkr,1158,1218,0,0.0,0.0,3,1,4,1,4,9,7,1,4,BuiltIn,2005.0,2,3.0,853.0,3,3,2,240,154,0,0,0,0,0,None,None,0,11,2006,New,Partial,12.692503112461443,3335 PRESTON CIR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,42.060272,-93.657118,101.0,2006-11
46,528235160,1959,215000,2-STORY 1946 & NEWER,RL,11796,1,None,2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,847.0,847.0,GasA,5,1,SBrkr,847,1112,0,0.0,0.0,2,1,4,1,4,8,7,1,4,BuiltIn,2004.0,3,2.0,434.0,3,3,2,100,48,0,0,0,0,0,None,None,0,7,2007,WD ,Normal,12.2783933071098,3908 WELBECK DR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,42.061541,-93.643961,59.0,2007-7
47,905478030,1716,131000,1-1/2 STORY FINISHED ALL AGES,RL,11409,1,None,3,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,292.0,1,0.0,476.0,768.0,GasA,4,1,SBrkr,1148,568,0,0.0,0.0,1,1,3,1,3,8,5,1,4,Attchd,1949.0,1,1.0,281.0,3,3,2,0,0,0,0,160,0,0,None,None,0,1,2009,WD ,Normal,11.782952602183288,3218 WEST ST,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,3.0,42.0247212,-93.66104,60.0,2009-1
48,902106130,936,109500,1-STORY 1945 & OLDER,RM,4485,1,Grvl,3,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,3,579.0,1,0.0,357.0,936.0,GasA,3,1,SBrkr,936,0,0,1.0,0.0,1,0,2,1,3,5,7,1,4,None,1920.0,0,0.0,0.0,0,0,1,51,0,135,0,0,0,0,MnPrv,None,0,5,2010,WD ,Normal,11.603679828238693,1010 GRAND AVE,RESIDENTIAL,1-STORY 1945 & OLDER,0.0,0.0,2.0,42.031363,-93.62024,56.0,2010-5
49,902102080,1230,110000,1-1/2 STORY FINISHED ALL AGES,RM,10440,1,Grvl,3,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,440.0,440.0,GasA,4,1,SBrkr,682,548,0,0.0,0.0,1,1,2,1,3,5,7,0,0,Detchd,1966.0,1,2.0,440.0,3,3,2,74,0,128,0,0,0,0,MnPrv,None,0,5,2009,WD ,Normal,11.608235644774552,1203 BURNETT AVE,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,2.0,42.033273,-93.615583,60.0,2009-5
50,909176170,2592,150000,DUPLEX - ALL STYLES AND AGES,RL,10890,1,None,3,Lvl,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,5,6,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,3,3,PConc,3,3,2,2,371.0,1,0.0,925.0,1296.0,Grav,2,0,FuseA,1296,1296,0,2.0,0.0,2,0,6,2,3,12,5,0,0,None,1923.0,0,0.0,0.0,0,0,2,0,742,240,0,0,0,0,None,Shed,1512,1,2007,WD ,AdjLand,11.918390573078392,426 HAYWARD AVE 428,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,0.0,0.0,6.0,42.018761,-93.65181,60.0,2007-1
51,533206070,1565,193800,1-STORY PUD 1946 & NEWER,FV,3784,1,Pave,2,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,4,3,PConc,4,3,1,5,60.0,1,0.0,1451.0,1511.0,GasA,5,1,SBrkr,1565,0,0,1.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,2006.0,3,2.0,476.0,3,3,2,0,120,0,0,0,0,0,None,None,0,2,2007,New,Partial,12.174581978438804,2807 BRISTOL DR,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,0.0,0.0,2.0,42.047406,-93.647166,32.0,2007-2
52,527302020,1868,178000,SPLIT OR MULTI-LEVEL,RL,12090,1,None,3,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,585.0,585.0,GasA,5,1,SBrkr,1140,728,0,0.0,0.0,3,1,3,1,3,7,7,1,3,BuiltIn,1984.0,3,2.0,477.0,3,3,2,268,112,0,0,147,0,0,None,None,0,1,2007,WD ,Abnorml,12.089538829274222,3414 EISENHOWER AVE,RESIDENTIAL,SPLIT OR MULTI-LEVEL,0.0,0.0,3.0,42.055545,-93.637876,78.0,2007-1
53,907414060,1422,179600,1-STORY 1946 & NEWER ALL STYLES,RL,8500,1,None,3,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1422.0,1422.0,GasA,5,1,SBrkr,1422,0,0,0.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2004.0,2,2.0,626.0,3,3,2,192,60,0,0,0,0,0,None,None,0,11,2007,WD ,Normal,12.098487434850236,4824 WALLER ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.013576,-93.684714,63.0,2007-11
54,904301060,1200,179000,DUPLEX - ALL STYLES AND AGES,RL,10800,1,None,3,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,4,4,5,1200.0,1,0.0,0.0,1200.0,GasA,3,1,SBrkr,1200,0,0,3.0,0.0,3,0,3,1,3,5,7,0,0,None,1987.0,0,0.0,0.0,0,0,2,120,0,0,0,0,0,0,None,None,0,3,2009,WD ,Alloca,12.095141084822892,3012 OAKLAND ST 3014,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,0.0,0.0,3.0,42.028101,-93.658207,60.0,2009-3
55,532479020,1641,140000,1-1/2 STORY FINISHED ALL AGES,RL,10759,1,None,3,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,3,1,1,190.0,4,811.0,0.0,1001.0,GasA,3,1,SBrkr,1001,640,0,0.0,0.0,2,0,4,1,3,5,7,1,4,Detchd,1972.0,1,2.0,490.0,3,3,2,0,0,92,0,0,0,0,GdPrv,None,0,7,2008,WD ,Normal,11.84939770159144,1306 SCOTT CIR,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,4.0,42.034532,-93.660522,70.0,2008-7
56,528110070,1973,395000,1-STORY 1946 & NEWER ALL STYLES,RL,14226,1,None,3,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1935.0,1935.0,GasA,4,1,SBrkr,1973,0,0,0.0,0.0,2,0,3,1,4,9,7,1,4,Attchd,2006.0,3,3.0,895.0,3,3,2,315,45,0,0,0,0,0,None,None,0,7,2007,New,Partial,12.886641043883259,3207 STOCKBURY ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.0624082,-93.6562861,110.0,2007-7
57,534429130,1248,151500,1-STORY 1946 & NEWER ALL STYLES,RL,10800,1,None,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,3,3,CBlock,3,3,1,4,632.0,1,0.0,616.0,1248.0,GasA,5,1,SBrkr,1248,0,0,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1960.0,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,5,2006,WD ,Normal,11.928340903931561,808 NARLAND DR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.040143,-93.622017,80.0,2006-5
58,528365060,2418,341000,2-STORY 1946 & NEWER,RL,10542,1,None,3,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,4,3,PConc,4,3,4,5,1173.0,1,0.0,138.0,1311.0,GasA,5,1,SBrkr,1325,1093,0,1.0,0.0,2,1,3,1,4,9,7,1,3,Attchd,1993.0,2,3.0,983.0,3,3,2,250,154,216,0,0,0,0,None,None,0,8,2008,WD ,Normal,12.739637756265655,2900 RIDGETOP RD,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.049501,-93.65579,96.0,2008-8
59,533135020,1755,235000,2-STORY 1946 & NEWER,RL,11949,1,None,3,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,8,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,4,4,PConc,4,3,1,5,601.0,4,216.0,158.0,975.0,GasA,5,1,SBrkr,975,780,0,0.0,1.0,2,1,3,1,4,7,7,1,3,Attchd,1991.0,1,2.0,524.0,3,3,2,502,60,0,0,0,0,0,GdPrv,None,0,7,2009,WD ,Normal,12.367340793126296,2614 SOUTHRIDGE CIR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.047669,-93.650333,68.0,2009-7
60,910203100,672,72000,1-STORY 1945 & OLDER,RM,8534,1,None,3,Low,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,432.0,432.0,GasA,3,0,FuseA,672,0,0,0.0,0.0,1,0,2,1,3,4,6,0,0,None,1925.0,0,0.0,0.0,0,0,0,0,0,112,0,0,0,0,GdWo,None,0,6,2006,WD ,Normal,11.184421397998193,301 S RUSSELL AVE,RESIDENTIAL,1-STORY 1945 & OLDER,0.0,0.0,2.0,42.020441,-93.628298,61.0,2006-6
61,905451390,1626,154000,1-1/2 STORY FINISHED ALL AGES,RL,10512,1,None,3,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,491.0,1,0.0,497.0,988.0,GasA,5,1,SBrkr,988,638,0,0.0,0.0,1,1,3,1,4,6,7,0,0,Attchd,1954.0,1,1.0,332.0,3,3,2,366,0,0,0,0,0,0,None,None,0,5,2007,WD ,Normal,11.944707881395766,310 WESTWOOD DR,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,3.0,42.024949,-93.66712,70.0,2007-5
62,533213010,1726,222000,1-STORY PUD 1946 & NEWER,FV,3830,1,Pave,2,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,280.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1726.0,1726.0,GasA,5,1,SBrkr,1726,0,0,0.0,0.0,2,1,2,1,4,6,7,1,4,Attchd,2008.0,3,2.0,561.0,3,3,2,0,254,0,0,0,0,0,None,None,0,1,2009,New,Partial,12.310432660854417,2805 BRISTOL DR,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,0.0,0.0,2.0,42.047338,-93.647039,68.0,2009-1
63,528118030,2748,390000,2-STORY 1946 & NEWER,RL,13418,1,None,3,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,4,3,PConc,5,3,4,5,1420.0,1,0.0,430.0,1850.0,GasA,5,1,SBrkr,1850,898,0,1.0,0.0,2,1,4,1,5,9,7,1,4,BuiltIn,2006.0,3,3.0,850.0,3,3,2,212,182,0,0,0,0,0,None,None,0,10,2008,WD ,Abnorml,12.873902018105829,3317 PRESTON CIR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,4.0,42.06027,-93.657188,108.0,2008-10
64,907200340,894,128200,1-STORY 1946 & NEWER ALL STYLES,RL,10650,1,None,3,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,4,3,1,182.0,4,712.0,0.0,894.0,GasA,3,1,SBrkr,894,0,0,1.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1976.0,1,1.0,308.0,3,3,2,365,0,0,0,0,0,0,MnPrv,None,0,2,2010,WD ,Normal,11.761346823468706,5203 SCHUBERT ST,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.021395,-93.687745,75.0,2010-2
65,528164060,2470,615000,1-STORY 1946 & NEWER ALL STYLES,RL,12720,1,None,3,HLS,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,MetalSd,MetalSd,Stone,680.0,5,3,PConc,5,3,4,5,2257.0,1,0.0,278.0,2535.0,GasA,5,1,SBrkr,2470,0,0,2.0,0.0,1,1,1,1,5,7,7,2,4,Attchd,2003.0,3,3.0,789.0,3,3,2,154,65,0,0,216,144,5,None,None,0,2,2008,WD ,Normal,13.329377546788654,3320 FOXLEY DR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,1.0,42.058484,-93.656958,106.0,2008-2
66,907202010,1174,158000,1-STORY 1946 & NEWER ALL STYLES,RL,12250,1,None,2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,3,3,CBlock,4,3,2,4,781.0,1,0.0,83.0,864.0,GasA,5,1,SBrkr,1174,0,0,1.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1978.0,1,2.0,528.0,3,3,2,211,0,280,0,0,0,0,None,None,0,5,2008,WD ,Normal,11.970350312009105,410 THACKERAY AVE,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.018839,-93.687518,68.0,2008-5
67,528186180,1324,254000,1-STORY PUD 1946 & NEWER,RL,6240,1,None,3,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4,3,1,5,863.0,1,0.0,461.0,1324.0,GasA,5,1,SBrkr,1324,0,0,1.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2006.0,3,2.0,550.0,3,3,2,192,38,0,0,0,0,0,None,None,0,12,2009,WD ,Normal,12.445089546000673,3623 CHILTON AVE,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,0.0,0.0,2.0,42.056983,-93.6514849,48.0,2009-12
68,909250060,2447,169000,1-1/2 STORY FINISHED ALL AGES,RL,9638,1,None,3,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,804.0,804.0,GasA,5,1,SBrkr,1699,748,0,0.0,0.0,2,0,4,1,4,10,5,1,4,Detchd,1969.0,1,1.0,336.0,3,3,2,272,0,42,0,116,0,0,None,None,0,3,2010,WD ,Normal,12.037653993905211,2320 KNAPP ST,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,0.0,0.0,4.0,42.019093,-93.646683,50.0,2010-3
69,528315060,2199,284500,2-1/2 STORY ALL AGES,RL,9660,1,None,3,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,1997,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1173.0,1173.0,GasA,5,1,SBrkr,1182,1017,0,0.0,0.0,2,1,3,1,4,9,7,1,3,Attchd,1997.0,3,2.0,516.0,3,3,2,0,131,0,0,0,0,0,None,None,0,9,2008,WD ,Normal,12.558488532548523,3142 BAYBERRY RD,RESIDENTIAL,2-1/2 STORY ALL AGES,0.0,0.0,3.0,42.053879,-93.654594,84.0,2008-9
70,528231020,1374,184500,SPLIT OR MULTI-LEVEL,RL,13300,1,None,2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,5,326.0,1,0.0,58.0,384.0,GasA,5,1,SBrkr,744,630,0,1.0,0.0,2,1,3,1,4,7,7,1,4,BuiltIn,2004.0,3,2.0,400.0,3,3,2,100,0,0,0,0,0,0,None,None,0,6,2010,WD ,Normal,12.125404742462718,3917 WELBECK DR,RESIDENTIAL,SPLIT OR MULTI-LEVEL,0.0,0.0,3.0,42.061443,-93.644076,67.0,2010-6
71,528456230,1335,210400,1-STORY 1946 & NEWER ALL STYLES,FV,9000,1,None,3,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1335.0,1335.0,GasA,5,1,SBrkr,1335,0,0,0.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,2007.0,2,2.0,575.0,3,3,2,0,210,0,0,0,0,0,None,None,0,6,2007,New,Partial,12.256765759845692,2841 ASPEN RD,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.051795,-93.65042,75.0,2007-6
72,907180120,1588,214000,1-STORY 1946 & NEWER ALL STYLES,RL,10264,1,None,2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,4,3,PConc,4,3,3,4,1162.0,1,0.0,426.0,1588.0,GasA,5,1,SBrkr,1588,0,0,0.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,1999.0,2,2.0,472.0,3,3,2,158,29,0,0,0,0,0,None,None,0,8,2006,WD ,Normal,12.273731294003989,5325 CERVANTES DR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,0.0,0.0,3.0,42.017631,-93.690215,78.0,2006-8
73,911370410,1652,392500,1-STORY PUD 1946 & NEWER,RM,5587,1,None,2,HLS,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,4,5,1480.0,1,0.0,120.0,1600.0,GasA,5,1,SBrkr,1652,0,0,1.0,1.0,2,0,2,1,4,5,7,1,4,Attchd,2008.0,3,2.0,482.0,3,3,2,162,53,0,153,0,0,0,None,None,0,11,2008,New,Partial,12.8802918162046,433 ASPEN RIDGE RD,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,0.0,0.0,2.0,42.009326,-93.616242,64.0,2008-11
74,527108090,2021,274725,2-STORY 1946 & NEWER,RL,23257,1,None,0,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,1,1,0.0,1,0.0,868.0,868.0,GasA,5,1,SBrkr,887,1134,0,0.0,0.0,2,1,3,1,4,9,7,1,4,BuiltIn,2006.0,2,2.0,422.0,3,3,2,0,100,0,0,0,0,0,None,None,0,9,2006,New,Partial,12.523525876315125,4316 HARRISON CIR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.062956,-93.635932,168.0,2006-9
75,528222050,1412,156932,2-STORY 1946 & NEWER,RL,8499,1,None,2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,616.0,616.0,GasA,5,1,SBrkr,616,796,0,0.0,0.0,2,1,3,1,4,6,7,1,4,BuiltIn,2007.0,3,2.0,432.0,3,3,2,0,36,0,0,0,0,0,None,None,0,3,2007,New,Partial,11.963567869487337,4210 WELBECK DR,RESIDENTIAL,2-STORY 1946 & NEWER,0.0,0.0,3.0,42.062974,-93.644375,73.0,2007-3
