,PID,SalePrice,MSSubClass,MSZoning,LotArea,LotShape,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenQual,Functional,Fireplaces,GarageFinish,GarageCars,PavedDrive,MoSold,SaleCondition,LogSalePrice,ClassPr_S,Latitude,Longitude,LF_median,DistanceFromCenter,total_baths,TotalPorchSF,TotalFinSF
73,911370410,392500,1-STORY PUD 1946 & NEWER,RM,5587,2,Crawfor,Norm,Norm,1Story,8,5,2008,2008,Hip,CemntBd,186.0,5,3,5,5,4,5,120.0,1600.0,5,1,SBrkr,0,2,4,7,1,3,2,2,11,1,12.8802918162046,RESIDENTIAL,42.009326,-93.616242,64.0,2.4949972162558223,3.5,368,3132.0
74,527108090,274725,2-STORY 1946 & NEWER,RL,23257,0,Gilbert,Norm,Norm,2Story,7,5,2006,2006,Gable,VinylSd,0.0,4,3,5,5,1,1,868.0,868.0,5,1,SBrkr,0,3,4,7,1,2,2,2,9,1,12.523525876315125,RESIDENTIAL,42.062956,-93.635932,168.0,3.687770005128169,2.5,100,2021.0
75,528222050,156932,2-STORY 1946 & NEWER,RL,8499,2,Gilbert,Norm,Norm,2Story,6,5,2006,2007,Gable,VinylSd,0.0,3,3,5,4,1,1,616.0,616.0,5,1,SBrkr,0,3,4,7,1,3,2,2,3,1,11.963567869487337,RESIDENTIAL,42.062974,-93.644375,73.0,3.9190107808694297,2.5,36,1412.0
76,528429110,282922,1-STORY 1946 & NEWER ALL STYLES,RL,15256,2,Somerst,RRAn,Norm,1Story,8,5,2007,2007,Gable,VinylSd,84.0,4,3,5,4,4,5,556.0,1485.0,5,1,SBrkr,0,3,4,7,0,1,3,2,8,1,12.552926520261092,RESIDENTIAL,42.054177,-93.64176,49.0,2.944895640029716,3.0,328,2393.0
77,902328100,144000,2-1/2 STORY ALL AGES,RM,8850,2,OldTown,Norm,Norm,2.5Unf,7,6,1916,1950,Gable,MetalSd,0.0,3,3,4,3,1,1,815.0,815.0,5,1,SBrkr,0,3,3,7,1,1,1,2,7,1,11.877568578558138,RESIDENTIAL,42.027953,-93.615337,65.0,0.8586140513874372,1.0,330,1690.0
78,527451410,88000,2-STORY PUD - 1946 & NEWER,RM,1680,3,BrDale,Norm,Norm,2Story,6,5,1971,1971,Gable,HdBoard,381.0,3,3,3,3,1,1,525.0,525.0,3,1,SBrkr,0,3,3,7,0,1,1,2,3,0,11.385092093460344,RESIDENTIAL,42.051685,-93.62728,21.0,2.3299261626540866,1.5,0,1092.0
79,914476130,148000,SPLIT OR MULTI-LEVEL,RL,11080,3,Mitchel,Norm,Norm,SLvl,6,6,1975,1975,Gable,Plywood,257.0,3,3,3,3,3,5,552.0,1128.0,3,1,SBrkr,0,3,3,7,0,1,2,2,5,1,11.904967552746252,RESIDENTIAL,41.995702,-93.601191,140.0,4.370399670443792,3.0,0,1786.0
80,535453020,159000,1-STORY 1946 & NEWER ALL STYLES,RL,8000,3,NAmes,Norm,Norm,1Story,5,6,1959,1959,Gable,BrkFace,0.0,3,3,5,3,1,3,292.0,1256.0,4,1,FuseA,0,3,4,7,0,2,1,2,5,1,11.976659481202368,RESIDENTIAL,42.037162,-93.605971,80.0,1.723477949246216,2.5,240,2220.0
81,535379100,120000,1-STORY 1945 & OLDER,RL,10800,3,OldTown,Norm,Norm,1Story,5,6,1920,1950,Hip,Stucco,0.0,3,3,4,3,1,2,299.0,1120.0,5,1,SBrkr,0,2,3,7,1,1,2,2,6,1,11.695247021764184,RESIDENTIAL,42.0358,-93.6139,60.0,1.072170836125157,2.0,229,1951.0
82,905108190,134900,SPLIT FOYER,RL,7252,2,Sawyer,Norm,Norm,SFoyer,5,5,1982,1982,Hip,Wd Sdng,0.0,3,3,3,4,3,5,173.0,858.0,3,1,SBrkr,0,2,3,7,0,1,2,2,4,1,11.812289042195848,RESIDENTIAL,42.030628,-93.671849,68.0,3.86949527929302,2.0,120,1543.0
83,905201110,185000,1-STORY 1946 & NEWER ALL STYLES,RL,14175,3,Sawyer,PosA,Norm,1Story,6,8,1956,1956,Gable,HdBoard,0.0,3,3,3,3,4,5,212.0,988.0,3,1,FuseA,0,1,3,7,1,1,2,2,6,1,12.128111104060462,RESIDENTIAL,42.032495,-93.665355,88.0,3.338358074707548,2.0,422,1964.0
84,903227090,132500,1-1/2 STORY FINISHED ALL AGES,RM,6000,3,BrkSide,Norm,Norm,1.5Fin,6,6,1939,1950,Gable,MetalSd,0.0,3,2,3,3,1,1,780.0,780.0,5,1,FuseF,0,4,3,7,1,1,1,2,5,1,11.794337924408412,RESIDENTIAL,42.033347,-93.623515,50.0,0.3086304903079201,1.0,45,1412.0
85,905107300,160500,SPLIT OR MULTI-LEVEL,RL,7176,2,Sawyer,Norm,Norm,SLvl,6,6,1978,1978,Gable,HdBoard,200.0,3,3,3,3,4,5,166.0,960.0,2,1,SBrkr,0,3,3,7,1,1,2,2,7,1,11.986049221552207,RESIDENTIAL,42.031347,-93.672645,68.0,3.9356406383440095,2.0,311,1834.0
86,903401070,165000,1-1/2 STORY FINISHED ALL AGES,RL,8850,3,BrkSide,Norm,Norm,1.5Fin,6,7,1920,1950,Gable,Wd Sdng,0.0,3,4,5,3,1,1,768.0,768.0,5,1,SBrkr,0,3,4,7,0,1,2,1,2,1,12.013700752882718,RESIDENTIAL,42.026912,-93.625435,60.0,0.4338163065825852,1.0,198,1376.0
87,903230100,100000,1-STORY 1945 & OLDER,RM,6911,3,BrkSide,Feedr,Norm,1Story,5,5,1924,1950,Gable,Wd Sdng,0.0,3,3,5,3,2,1,740.0,1145.0,3,1,SBrkr,0,2,2,6,0,1,2,2,10,1,11.512925464970229,RESIDENTIAL,42.031395,-93.624689,60.0,0.0709723635974984,1.0,0,1706.0
88,527105010,189900,2-STORY 1946 & NEWER,RL,13830,2,Gilbert,Norm,Norm,2Story,5,5,1997,1998,Gable,VinylSd,0.0,3,3,5,4,1,5,137.0,928.0,4,1,SBrkr,0,3,3,7,1,3,2,2,3,1,12.154252896800378,RESIDENTIAL,42.060899,-93.638933,74.0,3.5390840377683075,2.5,246,2420.0
89,528480020,227875,2-STORY 1946 & NEWER,FV,10207,3,Somerst,Norm,Norm,2Story,7,6,2007,2007,Gable,VinylSd,0.0,4,3,5,4,1,1,874.0,874.0,5,1,SBrkr,0,3,4,7,0,3,2,2,8,1,12.336552511980964,RESIDENTIAL,42.052119,-93.64397,84.0,2.841414561021431,3.0,249,1761.0
90,527402130,111900,1-STORY 1946 & NEWER ALL STYLES,RL,10295,3,NAmes,Norm,Norm,1Story,4,6,1969,1969,Gable,HdBoard,72.0,3,3,3,4,2,2,684.0,936.0,3,1,SBrkr,0,2,3,7,0,1,1,2,9,1,11.625360894300016,RESIDENTIAL,42.055304,-93.626511,68.0,2.727575956484636,1.0,16,1188.0
91,909251080,145000,2-STORY 1945 & OLDER,RL,8969,3,Crawfor,Norm,Norm,2Story,6,6,1926,1950,Gambrel,Wd Sdng,0.0,3,3,4,3,1,3,265.0,644.0,5,1,SBrkr,0,2,3,7,1,1,1,1,7,1,11.884489021402713,RESIDENTIAL,42.01791,-93.646438,66.0,2.2781985104669067,2.0,192,1695.0
92,908201120,118000,DUPLEX - ALL STYLES AND AGES,RL,12108,3,Edwards,Norm,Norm,1Story,4,4,1955,1955,Gable,VinylSd,270.0,3,3,3,3,1,4,1307.0,1440.0,3,0,FuseF,0,4,2,7,0,0,0,2,9,1,11.6784399034478,RESIDENTIAL,42.020394,-93.6653819,92.0,3.5305682272720844,2.0,0,1573.0
93,533221080,166000,2-STORY PUD - 1946 & NEWER,FV,2998,3,Somerst,Norm,Norm,2Story,6,5,2000,2000,Gable,MetalSd,513.0,4,3,5,4,1,5,403.0,756.0,5,1,SBrkr,0,2,4,7,0,1,2,2,6,1,12.01974306733868,RESIDENTIAL,42.046145,-93.645617,68.0,2.4104715071837424,2.5,32,1877.0
94,535178100,148000,SPLIT OR MULTI-LEVEL,RL,10000,3,NAmes,Norm,Norm,SLvl,5,6,1956,1956,Hip,Wd Sdng,272.0,3,3,3,3,3,3,99.0,1058.0,5,1,SBrkr,0,3,3,7,1,2,1,2,2,1,11.904967552746252,RESIDENTIAL,42.042105,-93.615882,125.0,1.465347140701789,2.0,311,2329.0
95,535457050,99000,1-STORY 1946 & NEWER ALL STYLES,RL,7000,3,NAmes,Feedr,Norm,1Story,5,6,1961,1961,Gable,BrkFace,0.0,3,3,2,0,0,0,0.0,0.0,4,1,SBrkr,0,3,3,7,0,3,1,2,7,1,11.502875129116727,RESIDENTIAL,42.034564,-93.606746,70.0,1.5646426365425594,1.0,0,925.0
96,923226270,86000,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,RM,1526,3,MeadowV,Norm,Norm,SFoyer,4,8,1970,2002,Gable,CemntBd,0.0,3,4,3,4,3,5,115.0,630.0,3,1,SBrkr,0,1,4,7,0,1,1,2,5,1,11.362102575235644,RESIDENTIAL,41.992185,-93.603479,21.0,4.647374468236153,2.0,0,1145.0
97,535105090,165000,SPLIT OR MULTI-LEVEL,RL,9150,2,NAmes,Norm,Norm,SLvl,6,5,1962,1962,Gable,Plywood,305.0,3,3,3,4,4,5,728.0,1099.0,4,1,SBrkr,0,3,3,7,1,2,1,2,12,1,12.013700752882718,RESIDENTIAL,42.046935,-93.615685,101.0,1.952094062395896,1.5,174,1802.0
98,533253070,211500,1-STORY PUD 1946 & NEWER,RL,3782,2,Greens,Norm,Norm,1Story,8,5,1981,1981,Gable,Wd Sdng,0.0,4,3,3,4,4,5,266.0,1226.0,3,1,SBrkr,0,1,4,7,2,3,2,2,9,1,12.261980277468467,RESIDENTIAL,42.042652,-93.649358,61.0,2.404888787254158,2.0,211,2186.0
99,907280170,210000,1-STORY 1946 & NEWER ALL STYLES,RL,8750,3,CollgCr,Norm,Norm,1Story,7,5,1997,1998,Gable,VinylSd,209.0,4,3,5,4,3,5,306.0,1417.0,5,1,SBrkr,0,3,4,7,1,1,2,2,8,1,12.254862809699606,RESIDENTIAL,42.018006,-93.681343,70.0,4.866633697551409,3.0,177,2528.0
100,914476450,228500,1-STORY 1946 & NEWER ALL STYLES,RL,9990,3,Mitchel,Norm,Norm,1Story,4,5,1991,1991,Gable,HdBoard,0.0,3,3,5,4,1,4,297.0,1680.0,4,1,SBrkr,0,3,3,7,1,1,2,2,7,1,12.339291489316397,RESIDENTIAL,41.995991,-93.602429,74.0,4.296355307701812,3.0,548,3072.0
101,535327200,132000,1-STORY 1946 & NEWER ALL STYLES,RL,13300,3,NAmes,Norm,Norm,1Story,5,7,1956,2000,Hip,Wd Sdng,0.0,3,3,3,4,1,2,551.0,928.0,3,1,SBrkr,0,2,3,7,0,1,1,2,6,1,11.790557201568507,RESIDENTIAL,42.038545,-93.612252,70.0,1.360203065639187,1.0,417,1305.0
102,528441090,468000,1-STORY 1946 & NEWER ALL STYLES,RL,11128,3,Somerst,PosN,PosN,1Story,9,5,2005,2006,Hip,VinylSd,198.0,5,3,5,5,4,5,300.0,2458.0,5,1,SBrkr,0,2,5,7,2,3,3,2,10,1,13.056223574899784,RESIDENTIAL,42.053108,-93.641296,85.0,2.8220574288920672,3.0,296,4648.0
103,906426195,240000,2-STORY 1946 & NEWER,RL,53107,1,ClearCr,Feedr,Norm,2Story,6,5,1992,1992,Gable,HdBoard,0.0,4,3,5,4,3,5,595.0,1580.0,5,1,SBrkr,0,3,4,7,2,3,2,2,6,1,12.388394202324127,RESIDENTIAL,42.027969,-93.679216,68.0,4.489062848715551,3.5,447,2938.0
104,534275170,151500,1-STORY 1946 & NEWER ALL STYLES,RL,12772,2,NAmes,Norm,Norm,1Story,6,8,1960,1998,Hip,MetalSd,0.0,3,4,3,3,2,3,460.0,958.0,3,1,SBrkr,0,2,3,7,0,2,1,2,4,1,11.92834090393156,RESIDENTIAL,42.042124,-93.623636,68.0,1.264200172660425,1.0,0,1456.0
105,923226180,73000,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,RM,1470,3,MeadowV,Norm,Norm,SFoyer,4,6,1970,1970,Gable,CemntBd,0.0,3,3,3,4,3,5,108.0,630.0,3,1,SBrkr,0,1,3,7,0,0,0,2,4,1,11.198214720130528,RESIDENTIAL,41.992303,-93.603181,21.0,4.644753659469263,2.0,0,1152.0
106,923226320,75500,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,RM,1491,3,MeadowV,Norm,Norm,SFoyer,4,6,1972,1972,Gable,CemntBd,0.0,3,3,3,4,3,1,0.0,630.0,5,1,SBrkr,0,1,3,7,0,0,0,2,5,1,11.231887935237117,RESIDENTIAL,41.992119,-93.60359,21.0,4.650660376244621,2.0,120,1260.0
107,528118050,500067,1-STORY 1946 & NEWER ALL STYLES,RL,17169,1,NridgHt,Norm,Norm,1Story,10,5,2007,2007,Hip,CemntBd,970.0,5,3,5,5,3,5,636.0,2320.0,5,1,SBrkr,0,2,5,7,1,3,3,2,8,1,13.122497368427132,RESIDENTIAL,42.060269,-93.657235,59.0,4.22168302170979,4.5,222,3974.0
108,904300150,107500,1-1/2 STORY FINISHED ALL AGES,RL,10632,2,ClearCr,Norm,Norm,1.5Fin,5,3,1917,1950,Gable,Wd Sdng,0.0,3,3,4,4,1,1,689.0,689.0,4,0,SBrkr,0,3,1,4,0,1,1,0,1,1,11.585246126549857,RESIDENTIAL,42.028256,-93.658265,72.0,2.762065808919918,1.5,248,1224.0
109,533236050,172500,2-STORY PUD - 1946 & NEWER,FV,2645,3,Somerst,Norm,Norm,2Story,8,5,1999,2000,Gable,MetalSd,456.0,4,3,5,4,1,5,321.0,970.0,5,1,SBrkr,0,3,4,7,0,3,2,2,8,0,12.058152515453552,RESIDENTIAL,42.047171,-93.641799,24.0,2.288755608592575,3.5,115,2388.0
110,527354160,185000,2-STORY 1946 & NEWER,RL,10400,3,NWAmes,Norm,Norm,2Story,7,6,1980,1988,Gable,HdBoard,280.0,3,3,3,4,2,1,738.0,738.0,3,1,SBrkr,0,3,3,6,1,1,2,2,3,1,12.128111104060462,RESIDENTIAL,42.052544,-93.635153,80.0,2.5590691481092698,2.5,101,2044.0
111,528435040,311872,1-STORY 1946 & NEWER ALL STYLES,RL,9416,3,Somerst,Norm,Norm,1Story,7,5,2007,2007,Hip,CemntBd,205.0,5,3,5,5,1,5,600.0,1726.0,5,1,SBrkr,0,3,5,7,1,3,3,2,9,1,12.65034812620318,RESIDENTIAL,42.054153,-93.643836,79.0,3.0269569471280744,3.0,575,2852.0
112,534129230,165150,2-STORY 1946 & NEWER,RL,10400,3,NWAmes,Norm,Norm,2Story,6,5,1972,1972,Gable,VinylSd,288.0,3,3,3,3,1,2,485.0,732.0,4,1,SBrkr,0,4,3,5,1,2,2,2,11,1,12.014609430818936,RESIDENTIAL,42.04806,-93.630258,80.0,1.967732029652309,3.0,295,2037.0
113,535325350,125000,1-STORY 1946 & NEWER ALL STYLES,RL,13600,3,NAmes,Norm,Norm,1Story,5,6,1955,1955,Gable,HdBoard,0.0,3,3,3,3,1,2,0.0,1056.0,4,1,SBrkr,0,3,3,7,0,3,1,2,11,1,11.736069016284436,RESIDENTIAL,42.0383475,-93.6136767,80.0,1.25653974917756,2.5,0,2112.0
114,902408080,159500,2-STORY 1945 & OLDER,RM,10800,3,OldTown,Norm,Norm,2Story,7,8,1890,1998,Gable,Wd Sdng,0.0,3,4,4,3,1,1,718.0,718.0,5,1,SBrkr,0,3,3,7,0,1,2,1,7,1,11.979799201207037,RESIDENTIAL,42.026089,-93.608678,60.0,1.4463438947310652,1.5,191,2554.0
115,916455050,180500,1-STORY 1946 & NEWER ALL STYLES,RL,6718,2,Timber,Norm,Norm,1Story,8,5,2001,2001,Gable,VinylSd,86.0,4,3,5,5,2,5,1017.0,1267.0,5,1,SBrkr,0,2,4,7,0,1,2,2,1,1,12.103486056755072,RESIDENTIAL,41.997126,-93.646791,68.0,4.154681365746024,2.0,284,1562.0
116,909276200,160000,1-1/2 STORY FINISHED ALL AGES,RL,9600,2,Crawfor,Norm,Norm,1.5Fin,5,7,1940,1950,Gable,MetalSd,0.0,4,4,4,3,1,2,300.0,728.0,5,1,SBrkr,0,2,3,5,2,1,1,2,6,1,11.982929094215963,RESIDENTIAL,42.018707,-93.642371,130.0,1.9664772538640984,2.5,70,1736.0
117,534277060,109008,1-STORY 1946 & NEWER ALL STYLES,RL,8593,2,NAmes,Norm,Norm,1Story,4,6,1957,1957,Hip,MetalSd,0.0,3,3,3,3,1,2,619.0,907.0,5,1,SBrkr,0,3,3,7,0,1,1,2,7,1,11.59917655301345,RESIDENTIAL,42.044773,-93.622673,77.0,1.5655663179791643,1.0,0,1195.0
118,905107280,153000,SPLIT FOYER,RL,7703,2,Sawyer,Norm,Norm,SFoyer,6,8,1978,1978,Gable,HdBoard,40.0,3,3,3,4,4,4,0.0,450.0,5,1,SBrkr,0,3,3,7,1,3,2,2,5,1,11.938193200374572,RESIDENTIAL,42.031348,-93.672718,68.0,3.9416709361825273,1.5,311,1484.0
119,923204050,132250,1-STORY 1946 & NEWER ALL STYLES,RL,25286,3,Mitchel,Norm,Norm,1Story,4,5,1963,1963,Gable,HdBoard,0.0,3,3,5,3,4,4,431.0,1064.0,4,1,SBrkr,0,3,3,7,0,1,2,2,1,1,11.792449349720544,RESIDENTIAL,41.993107,-93.605507,94.0,4.4900328447271765,2.0,0,1673.0
120,531376050,184900,2-STORY 1946 & NEWER,RL,7632,2,SawyerW,Norm,Norm,2Story,7,5,2005,2005,Gable,VinylSd,96.0,4,3,5,4,1,1,784.0,784.0,5,1,SBrkr,0,3,4,7,0,2,2,2,3,1,12.127570417375216,RESIDENTIAL,42.03718,-93.691247,74.0,5.51712603614422,2.5,177,1585.0
121,903454010,127000,2-STORY 1945 & OLDER,RM,6882,3,IDOTRR,Norm,Norm,2Story,6,7,1914,2006,Gable,Wd Sdng,0.0,3,3,5,3,1,1,684.0,684.0,3,1,SBrkr,0,3,4,7,0,0,0,2,3,1,11.751942365440728,RESIDENTIAL,42.0249982,-93.6277573,60.0,0.6841506980223202,1.5,251,1355.0
122,906412010,475000,1-STORY 1946 & NEWER ALL STYLES,RL,11778,3,CollgCr,Norm,Norm,1Story,9,5,2008,2008,Hip,VinylSd,554.0,4,3,5,4,4,5,186.0,2271.0,5,1,SBrkr,0,3,5,7,2,2,3,2,6,0,13.071070083016778,RESIDENTIAL,42.027368,-93.68698,91.0,5.133513936950145,3.0,325,4361.0
123,535301060,142000,1-STORY 1946 & NEWER ALL STYLES,RL,11556,3,NAmes,Norm,Norm,1Story,5,9,1953,2006,Gable,VinylSd,0.0,3,5,3,3,1,3,456.0,864.0,4,1,SBrkr,0,3,5,7,0,1,1,2,7,1,11.8635823365834,RESIDENTIAL,42.041243,-93.617242,60.0,1.3262413379837108,1.5,63,1562.0
124,534453080,112000,1-STORY 1946 & NEWER ALL STYLES,RL,5175,3,BrkSide,RRAn,Feedr,1Story,5,8,1958,2000,Gable,VinylSd,0.0,3,3,3,3,1,3,254.0,808.0,5,1,SBrkr,0,2,3,7,0,1,1,0,7,1,11.626254150277232,RESIDENTIAL,42.036223,-93.628582,50.0,0.6716708816660613,1.0,143,1362.0
125,911102180,80900,1-1/2 STORY FINISHED ALL AGES,C (all),5150,3,IDOTRR,Feedr,Norm,1.5Fin,4,7,1910,2000,Gable,Plywood,0.0,3,3,5,1,1,1,356.0,356.0,3,0,FuseA,0,2,3,7,0,1,1,0,5,1,11.300969103046585,RESIDENTIAL,42.021594,-93.616849,52.0,1.2252247842689383,1.0,0,1049.0
126,535403210,135000,1-STORY 1946 & NEWER ALL STYLES,RL,10454,2,NAmes,Norm,Norm,1Story,6,6,1957,1957,Hip,Plywood,143.0,3,3,3,3,1,2,559.0,1105.0,4,1,FuseA,0,3,3,7,0,1,1,2,4,1,11.813030057420567,RESIDENTIAL,42.038349,-93.608927,90.0,1.570586621261061,1.0,0,1651.0
127,531382120,193500,1-STORY 1946 & NEWER ALL STYLES,RL,8125,3,SawyerW,Norm,Norm,1Story,6,5,1994,1998,Gable,HdBoard,258.0,3,3,5,4,1,5,270.0,1408.0,5,1,SBrkr,0,3,4,7,1,2,2,2,10,1,12.173032791451972,RESIDENTIAL,42.035878,-93.688981,65.0,5.31431291770471,3.0,266,2817.0
128,916455120,232500,1-STORY 1946 & NEWER ALL STYLES,RL,11202,2,Timber,Norm,Norm,1Story,8,5,2003,2003,Hip,VinylSd,206.0,4,3,5,5,3,5,403.0,1432.0,5,1,SBrkr,0,3,4,7,1,3,2,2,6,1,12.356645504009547,RESIDENTIAL,41.995512,-93.646726,82.0,4.31489957131264,3.0,280,2469.0
129,905475510,114000,1-STORY 1946 & NEWER ALL STYLES,RL,11200,2,Edwards,Norm,Norm,1Story,5,3,1964,1964,Gable,Wd Sdng,0.0,3,2,3,3,2,1,1250.0,1250.0,5,1,SBrkr,0,3,3,7,0,1,2,0,6,1,11.643953727376632,RESIDENTIAL,42.025019,-93.663367,68.0,3.2335639189128,2.0,144,1298.0
130,916326090,257000,1-STORY 1946 & NEWER ALL STYLES,RL,19958,3,Timber,Norm,Norm,1Story,6,8,1958,1995,Hip,HdBoard,1224.0,3,4,3,3,1,1,585.0,585.0,4,1,SBrkr,0,4,4,7,1,2,2,2,7,1,12.456831363877356,RESIDENTIAL,42.0004101,-93.6494462,149.0,3.936718835459844,2.5,412,2279.0
131,909101140,117000,1-1/2 STORY FINISHED ALL AGES,RL,10998,3,Edwards,Norm,Norm,1.5Fin,5,5,1941,1960,Gable,Wd Sdng,0.0,3,3,3,3,1,1,156.0,984.0,5,1,SBrkr,0,3,3,5,0,1,2,2,7,1,11.669929213779891,RESIDENTIAL,42.022091,-93.655674,60.0,2.712420137455954,2.0,68,2432.0
132,907260050,213000,2-STORY 1946 & NEWER,RL,8749,3,CollgCr,Norm,Norm,2Story,7,5,2003,2003,Gable,VinylSd,0.0,4,3,5,4,1,5,325.0,979.0,5,1,SBrkr,0,3,4,7,1,2,2,2,6,1,12.269047444691562,RESIDENTIAL,42.016961,-93.687786,70.0,5.40978398031598,3.5,120,2586.0
133,907131090,212000,2-STORY 1946 & NEWER,RL,10667,1,CollgCr,PosN,Norm,2Story,7,6,1996,1996,Gable,VinylSd,0.0,4,3,5,4,3,5,70.0,799.0,5,1,SBrkr,0,3,4,7,1,2,2,2,4,1,12.26434155365415,RESIDENTIAL,42.020817,-93.690401,43.0,5.515020250524126,3.5,219,2390.0
134,903206160,202500,2-STORY 1945 & OLDER,RL,11737,2,BrkSide,Norm,Norm,2Story,6,7,1924,1996,Gambrel,BrkComm,0.0,3,3,4,3,1,1,848.0,848.0,3,0,SBrkr,0,2,3,7,1,1,1,2,5,1,12.218495165528733,RESIDENTIAL,42.030786,-93.627385,69.0,0.1969926856681731,1.0,105,1827.0
135,528222020,185101,2-STORY 1946 & NEWER,RL,9073,2,Gilbert,Norm,Norm,2Story,7,5,2006,2006,Gable,VinylSd,0.0,4,3,5,4,1,1,738.0,738.0,5,1,SBrkr,0,3,4,7,0,3,2,2,10,1,12.12865690103214,RESIDENTIAL,42.061987,-93.644306,75.0,3.816707516231183,2.5,132,1492.0
136,526352090,167000,1-STORY 1946 & NEWER ALL STYLES,RL,10628,3,NAmes,Norm,Norm,1Story,7,5,1970,1970,Flat,Plywood,0.0,3,4,3,3,4,5,499.0,1277.0,3,1,SBrkr,0,2,3,7,1,1,2,2,4,1,12.025749091398891,RESIDENTIAL,42.051357,-93.618503,85.0,2.347956059078358,2.0,176,2055.0
137,534201280,138500,1-STORY 1946 & NEWER ALL STYLES,RL,8400,3,NAmes,Feedr,Norm,1Story,5,5,1968,1968,Hip,HdBoard,168.0,3,3,3,3,3,3,36.0,1052.0,4,1,SBrkr,0,3,3,7,0,2,1,2,11,1,11.83862560460953,RESIDENTIAL,42.045885,-93.627517,70.0,1.690205905832998,2.5,356,2068.0
138,908102330,102000,1-STORY 1946 & NEWER ALL STYLES,RL,8877,3,Edwards,Norm,Norm,1Story,4,5,1951,1951,Gable,Wd Sdng,0.0,3,3,3,2,1,1,0.0,836.0,3,1,FuseF,0,2,3,7,0,1,2,2,4,1,11.532728092266408,RESIDENTIAL,42.020342,-93.676361,67.0,4.398944236833001,1.0,0,2056.0
139,906385010,198900,1-STORY 1946 & NEWER ALL STYLES,RL,10402,2,CollgCr,Norm,Norm,1Story,7,5,2009,2009,Gable,VinylSd,0.0,3,3,5,4,1,1,1226.0,1226.0,5,1,SBrkr,0,3,4,7,0,2,3,2,5,1,12.200557464842063,RESIDENTIAL,42.024604,-93.69245,94.0,5.613670200308291,2.0,36,1226.0
140,534276230,145000,DUPLEX - ALL STYLES AND AGES,RL,8393,3,NAmes,Norm,Norm,1Story,5,5,1959,2005,Gable,MetalSd,122.0,3,3,3,3,1,1,1098.0,1626.0,5,1,SBrkr,0,4,3,7,0,3,2,2,6,0,11.884489021402713,RESIDENTIAL,42.042114,-93.622312,70.0,1.2774952908623702,2.0,326,2240.0
141,906420020,220000,2-STORY 1946 & NEWER,RL,10041,2,SawyerW,Norm,Norm,2Story,8,5,1992,1992,Gable,HdBoard,0.0,4,3,5,4,2,5,119.0,908.0,5,1,SBrkr,0,3,4,7,1,3,2,2,2,0,12.301382825334498,RESIDENTIAL,42.029884,-93.68216,80.0,4.722201316807005,3.5,270,2704.0
142,527404120,126000,1-STORY 1946 & NEWER ALL STYLES,RL,8400,3,NAmes,Norm,Norm,1Story,4,5,1970,1970,Gable,Plywood,0.0,3,3,3,3,1,4,0.0,882.0,3,1,SBrkr,0,2,3,7,0,3,2,2,4,1,11.744037185933616,RESIDENTIAL,42.053395,-93.627112,70.0,2.5184955334136894,2.0,240,1764.0
143,907192010,200000,2-STORY 1946 & NEWER,RL,13450,2,CollgCr,Norm,Norm,2Story,7,5,2002,2002,Gable,VinylSd,0.0,4,3,5,4,1,5,216.0,916.0,5,1,SBrkr,0,3,4,7,0,2,2,2,6,1,12.206072645530174,RESIDENTIAL,42.01686,-93.68923,95.0,5.527382371385915,3.5,237,2561.0
144,527131030,278000,1-STORY PUD 1946 & NEWER,RL,5664,2,StoneBr,Norm,Norm,1Story,8,5,2000,2000,Gable,CemntBd,0.0,4,3,5,4,1,5,343.0,1501.0,5,1,SBrkr,0,2,5,7,1,3,2,2,10,1,12.535376392672774,RESIDENTIAL,42.061981,-93.633739,40.0,3.541466319198015,3.0,271,2817.0
145,527452290,145000,1-STORY 1946 & NEWER ALL STYLES,RL,7514,3,NAmes,Norm,Norm,1Story,5,7,1967,1975,Hip,MetalSd,0.0,3,3,3,3,2,4,462.0,943.0,3,1,SBrkr,0,3,3,7,1,2,1,2,9,1,11.884489021402713,RESIDENTIAL,42.048947,-93.628857,65.0,2.0428388703897986,2.0,240,1868.0
146,907250030,318000,1-STORY 1946 & NEWER ALL STYLES,RL,10389,3,CollgCr,Norm,Norm,1Story,8,5,2003,2003,Hip,CemntBd,320.0,4,3,5,4,1,5,296.0,1978.0,5,1,SBrkr,0,3,4,7,1,2,3,2,5,1,12.669806661762314,RESIDENTIAL,42.018662,-93.687859,80.0,5.364819153909418,3.5,213,3660.0
147,909251040,146500,1-1/2 STORY FINISHED ALL AGES,RL,6821,3,Crawfor,Norm,Norm,1.5Fin,6,7,1921,2005,Gable,Wd Sdng,0.0,3,3,4,3,1,3,538.0,651.0,4,1,SBrkr,0,2,3,7,1,1,1,1,8,1,11.894780707439258,RESIDENTIAL,42.017889,-93.64672,51.0,2.2978098624804617,2.0,384,1411.0
